Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0031, Train Accuracy: 0.2250, Test Loss: 1.9835, Test Accuracy: 0.3073
Epoch 2/500 - Train Loss: 1.7359, Train Accuracy: 0.4550, Test Loss: 1.7025, Test Accuracy: 0.5096
Epoch 3/500 - Train Loss: 1.4912, Train Accuracy: 0.6750, Test Loss: 1.4276, Test Accuracy: 0.6656
Epoch 4/500 - Train Loss: 1.3034, Train Accuracy: 0.7900, Test Loss: 1.1796, Test Accuracy: 0.7762
Epoch 5/500 - Train Loss: 1.1208, Train Accuracy: 0.8225, Test Loss: 0.9974, Test Accuracy: 0.8344
Epoch 6/500 - Train Loss: 0.9831, Train Accuracy: 0.8775, Test Loss: 0.8654, Test Accuracy: 0.8684
Epoch 7/500 - Train Loss: 0.8672, Train Accuracy: 0.8625, Test Loss: 0.7468, Test Accuracy: 0.8920
Epoch 8/500 - Train Loss: 0.7601, Train Accuracy: 0.8700, Test Loss: 0.6601, Test Accuracy: 0.9073
Epoch 9/500 - Train Loss: 0.6785, Train Accuracy: 0.9050, Test Loss: 0.5944, Test Accuracy: 0.9139
Epoch 10/500 - Train Loss: 0.6182, Train Accuracy: 0.9225, Test Loss: 0.5395, Test Accuracy: 0.9266
Epoch 11/500 - Train Loss: 0.5733, Train Accuracy: 0.9225, Test Loss: 0.4901, Test Accuracy: 0.9305
Epoch 12/500 - Train Loss: 0.5124, Train Accuracy: 0.9450, Test Loss: 0.4583, Test Accuracy: 0.9327
Epoch 13/500 - Train Loss: 0.5176, Train Accuracy: 0.9200, Test Loss: 0.4254, Test Accuracy: 0.9366
Epoch 14/500 - Train Loss: 0.4192, Train Accuracy: 0.9600, Test Loss: 0.4046, Test Accuracy: 0.9388
Epoch 15/500 - Train Loss: 0.4108, Train Accuracy: 0.9500, Test Loss: 0.3860, Test Accuracy: 0.9423
Epoch 16/500 - Train Loss: 0.4101, Train Accuracy: 0.9450, Test Loss: 0.3721, Test Accuracy: 0.9401
Epoch 17/500 - Train Loss: 0.3922, Train Accuracy: 0.9525, Test Loss: 0.3621, Test Accuracy: 0.9414
Epoch 18/500 - Train Loss: 0.3819, Train Accuracy: 0.9375, Test Loss: 0.3541, Test Accuracy: 0.9445
Epoch 19/500 - Train Loss: 0.3381, Train Accuracy: 0.9650, Test Loss: 0.3484, Test Accuracy: 0.9462
Epoch 20/500 - Train Loss: 0.3610, Train Accuracy: 0.9550, Test Loss: 0.3564, Test Accuracy: 0.9414
Epoch 21/500 - Train Loss: 0.3425, Train Accuracy: 0.9525, Test Loss: 0.3441, Test Accuracy: 0.9406
Epoch 22/500 - Train Loss: 0.3339, Train Accuracy: 0.9525, Test Loss: 0.3342, Test Accuracy: 0.9441
Epoch 23/500 - Train Loss: 0.3057, Train Accuracy: 0.9600, Test Loss: 0.3293, Test Accuracy: 0.9436
Epoch 24/500 - Train Loss: 0.2957, Train Accuracy: 0.9650, Test Loss: 0.3307, Test Accuracy: 0.9414
Epoch 25/500 - Train Loss: 0.2736, Train Accuracy: 0.9725, Test Loss: 0.3261, Test Accuracy: 0.9423
Epoch 26/500 - Train Loss: 0.2618, Train Accuracy: 0.9775, Test Loss: 0.3251, Test Accuracy: 0.9436
Epoch 27/500 - Train Loss: 0.2940, Train Accuracy: 0.9600, Test Loss: 0.3198, Test Accuracy: 0.9454
Epoch 28/500 - Train Loss: 0.2953, Train Accuracy: 0.9600, Test Loss: 0.3195, Test Accuracy: 0.9441
