Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0113, Train Accuracy: 0.2300, Test Loss: 2.0548, Test Accuracy: 0.1779
Epoch 2/500 - Train Loss: 1.6195, Train Accuracy: 0.5575, Test Loss: 1.8212, Test Accuracy: 0.4410
Epoch 3/500 - Train Loss: 1.2659, Train Accuracy: 0.7650, Test Loss: 1.4689, Test Accuracy: 0.6792
Epoch 4/500 - Train Loss: 1.0365, Train Accuracy: 0.8275, Test Loss: 1.1603, Test Accuracy: 0.7858
Epoch 5/500 - Train Loss: 0.8553, Train Accuracy: 0.8825, Test Loss: 0.9230, Test Accuracy: 0.8492
Epoch 6/500 - Train Loss: 0.6771, Train Accuracy: 0.9150, Test Loss: 0.7516, Test Accuracy: 0.8846
Epoch 7/500 - Train Loss: 0.5598, Train Accuracy: 0.9200, Test Loss: 0.6171, Test Accuracy: 0.9060
Epoch 8/500 - Train Loss: 0.4800, Train Accuracy: 0.9375, Test Loss: 0.5106, Test Accuracy: 0.9183
Epoch 9/500 - Train Loss: 0.3934, Train Accuracy: 0.9475, Test Loss: 0.4280, Test Accuracy: 0.9327
Epoch 10/500 - Train Loss: 0.3545, Train Accuracy: 0.9625, Test Loss: 0.3769, Test Accuracy: 0.9331
Epoch 11/500 - Train Loss: 0.2839, Train Accuracy: 0.9650, Test Loss: 0.3371, Test Accuracy: 0.9388
Epoch 12/500 - Train Loss: 0.2714, Train Accuracy: 0.9625, Test Loss: 0.3093, Test Accuracy: 0.9392
Epoch 13/500 - Train Loss: 0.2249, Train Accuracy: 0.9825, Test Loss: 0.2880, Test Accuracy: 0.9467
Epoch 14/500 - Train Loss: 0.2159, Train Accuracy: 0.9775, Test Loss: 0.2726, Test Accuracy: 0.9467
Epoch 15/500 - Train Loss: 0.2077, Train Accuracy: 0.9750, Test Loss: 0.2652, Test Accuracy: 0.9484
Epoch 16/500 - Train Loss: 0.1942, Train Accuracy: 0.9825, Test Loss: 0.2545, Test Accuracy: 0.9467
