Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0930, Train Accuracy: 0.2125, Test Loss: 2.0690, Test Accuracy: 0.1477
Epoch 2/500 - Train Loss: 1.9378, Train Accuracy: 0.3125, Test Loss: 1.9160, Test Accuracy: 0.3339
Epoch 3/500 - Train Loss: 1.8237, Train Accuracy: 0.3775, Test Loss: 1.7898, Test Accuracy: 0.4222
Epoch 4/500 - Train Loss: 1.7018, Train Accuracy: 0.4825, Test Loss: 1.6758, Test Accuracy: 0.4926
Epoch 5/500 - Train Loss: 1.6028, Train Accuracy: 0.5900, Test Loss: 1.5765, Test Accuracy: 0.5739
Epoch 6/500 - Train Loss: 1.5378, Train Accuracy: 0.6275, Test Loss: 1.4821, Test Accuracy: 0.6228
Epoch 7/500 - Train Loss: 1.4427, Train Accuracy: 0.6650, Test Loss: 1.3988, Test Accuracy: 0.6665
Epoch 8/500 - Train Loss: 1.3751, Train Accuracy: 0.6950, Test Loss: 1.3284, Test Accuracy: 0.7072
Epoch 9/500 - Train Loss: 1.2776, Train Accuracy: 0.7275, Test Loss: 1.2519, Test Accuracy: 0.7277
Epoch 10/500 - Train Loss: 1.1912, Train Accuracy: 0.7850, Test Loss: 1.1613, Test Accuracy: 0.7679
Epoch 11/500 - Train Loss: 1.1570, Train Accuracy: 0.7975, Test Loss: 1.1028, Test Accuracy: 0.7880
Epoch 12/500 - Train Loss: 1.0950, Train Accuracy: 0.8050, Test Loss: 1.0467, Test Accuracy: 0.8024
Epoch 13/500 - Train Loss: 1.0468, Train Accuracy: 0.8000, Test Loss: 0.9784, Test Accuracy: 0.8260
Epoch 14/500 - Train Loss: 1.0067, Train Accuracy: 0.8300, Test Loss: 0.9260, Test Accuracy: 0.8348
Epoch 15/500 - Train Loss: 0.9612, Train Accuracy: 0.8300, Test Loss: 0.8809, Test Accuracy: 0.8431
Epoch 16/500 - Train Loss: 0.8938, Train Accuracy: 0.8675, Test Loss: 0.8514, Test Accuracy: 0.8536
Epoch 17/500 - Train Loss: 0.8483, Train Accuracy: 0.8525, Test Loss: 0.8132, Test Accuracy: 0.8623
Epoch 18/500 - Train Loss: 0.8524, Train Accuracy: 0.8275, Test Loss: 0.7748, Test Accuracy: 0.8689
Epoch 19/500 - Train Loss: 0.7913, Train Accuracy: 0.8800, Test Loss: 0.7494, Test Accuracy: 0.8733
Epoch 20/500 - Train Loss: 0.7776, Train Accuracy: 0.8875, Test Loss: 0.7144, Test Accuracy: 0.8829
Epoch 21/500 - Train Loss: 0.7847, Train Accuracy: 0.8675, Test Loss: 0.6848, Test Accuracy: 0.8894
Epoch 22/500 - Train Loss: 0.7321, Train Accuracy: 0.8775, Test Loss: 0.6702, Test Accuracy: 0.8907
Epoch 23/500 - Train Loss: 0.7282, Train Accuracy: 0.8675, Test Loss: 0.6526, Test Accuracy: 0.8964
Epoch 24/500 - Train Loss: 0.7224, Train Accuracy: 0.8775, Test Loss: 0.6327, Test Accuracy: 0.9012
Epoch 25/500 - Train Loss: 0.7098, Train Accuracy: 0.8800, Test Loss: 0.6207, Test Accuracy: 0.9034
Epoch 26/500 - Train Loss: 0.6751, Train Accuracy: 0.8900, Test Loss: 0.6101, Test Accuracy: 0.9012
