Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 1.9447, Train Accuracy: 0.2675, Test Loss: 2.0355, Test Accuracy: 0.1844
Epoch 2/500 - Train Loss: 1.4042, Train Accuracy: 0.6850, Test Loss: 1.6942, Test Accuracy: 0.5647
Epoch 3/500 - Train Loss: 0.9801, Train Accuracy: 0.8650, Test Loss: 1.2335, Test Accuracy: 0.7793
Epoch 4/500 - Train Loss: 0.7390, Train Accuracy: 0.8900, Test Loss: 0.8765, Test Accuracy: 0.8671
Epoch 5/500 - Train Loss: 0.5620, Train Accuracy: 0.9350, Test Loss: 0.6423, Test Accuracy: 0.9078
Epoch 6/500 - Train Loss: 0.4131, Train Accuracy: 0.9500, Test Loss: 0.4909, Test Accuracy: 0.9253
Epoch 7/500 - Train Loss: 0.3320, Train Accuracy: 0.9475, Test Loss: 0.3840, Test Accuracy: 0.9336
Epoch 8/500 - Train Loss: 0.2768, Train Accuracy: 0.9750, Test Loss: 0.3071, Test Accuracy: 0.9406
Epoch 9/500 - Train Loss: 0.2109, Train Accuracy: 0.9775, Test Loss: 0.2620, Test Accuracy: 0.9445
Epoch 10/500 - Train Loss: 0.1930, Train Accuracy: 0.9825, Test Loss: 0.2426, Test Accuracy: 0.9436
Epoch 11/500 - Train Loss: 0.1448, Train Accuracy: 0.9875, Test Loss: 0.2247, Test Accuracy: 0.9502
Epoch 12/500 - Train Loss: 0.1440, Train Accuracy: 0.9825, Test Loss: 0.2138, Test Accuracy: 0.9493
Epoch 13/500 - Train Loss: 0.1112, Train Accuracy: 0.9900, Test Loss: 0.2066, Test Accuracy: 0.9506
Epoch 14/500 - Train Loss: 0.1129, Train Accuracy: 0.9875, Test Loss: 0.2022, Test Accuracy: 0.9524
Epoch 15/500 - Train Loss: 0.1102, Train Accuracy: 0.9850, Test Loss: 0.2016, Test Accuracy: 0.9476
Epoch 16/500 - Train Loss: 0.0990, Train Accuracy: 0.9900, Test Loss: 0.1933, Test Accuracy: 0.9502
Epoch 17/500 - Train Loss: 0.0801, Train Accuracy: 0.9900, Test Loss: 0.1815, Test Accuracy: 0.9541
Epoch 18/500 - Train Loss: 0.0978, Train Accuracy: 0.9875, Test Loss: 0.1986, Test Accuracy: 0.9471
Epoch 19/500 - Train Loss: 0.0778, Train Accuracy: 0.9925, Test Loss: 0.1938, Test Accuracy: 0.9445
Epoch 20/500 - Train Loss: 0.0663, Train Accuracy: 0.9900, Test Loss: 0.1837, Test Accuracy: 0.9480
Epoch 21/500 - Train Loss: 0.0561, Train Accuracy: 0.9925, Test Loss: 0.1912, Test Accuracy: 0.9467
Epoch 22/500 - Train Loss: 0.0583, Train Accuracy: 0.9950, Test Loss: 0.1865, Test Accuracy: 0.9462
