Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0940, Train Accuracy: 0.1625, Test Loss: 2.0666, Test Accuracy: 0.1740
Epoch 2/500 - Train Loss: 1.8483, Train Accuracy: 0.3725, Test Loss: 1.7877, Test Accuracy: 0.4030
Epoch 3/500 - Train Loss: 1.6582, Train Accuracy: 0.5075, Test Loss: 1.5426, Test Accuracy: 0.6145
Epoch 4/500 - Train Loss: 1.4860, Train Accuracy: 0.6700, Test Loss: 1.3408, Test Accuracy: 0.7474
Epoch 5/500 - Train Loss: 1.2865, Train Accuracy: 0.7625, Test Loss: 1.1651, Test Accuracy: 0.8142
Epoch 6/500 - Train Loss: 1.1644, Train Accuracy: 0.8075, Test Loss: 1.0009, Test Accuracy: 0.8615
Epoch 7/500 - Train Loss: 1.0185, Train Accuracy: 0.8450, Test Loss: 0.8778, Test Accuracy: 0.8785
Epoch 8/500 - Train Loss: 0.8665, Train Accuracy: 0.8850, Test Loss: 0.7661, Test Accuracy: 0.8868
Epoch 9/500 - Train Loss: 0.8035, Train Accuracy: 0.8800, Test Loss: 0.6595, Test Accuracy: 0.9065
Epoch 10/500 - Train Loss: 0.7285, Train Accuracy: 0.8800, Test Loss: 0.5801, Test Accuracy: 0.9218
Epoch 11/500 - Train Loss: 0.6690, Train Accuracy: 0.8875, Test Loss: 0.5262, Test Accuracy: 0.9213
Epoch 12/500 - Train Loss: 0.5943, Train Accuracy: 0.9250, Test Loss: 0.4855, Test Accuracy: 0.9261
Epoch 13/500 - Train Loss: 0.5392, Train Accuracy: 0.9175, Test Loss: 0.4482, Test Accuracy: 0.9274
Epoch 14/500 - Train Loss: 0.4820, Train Accuracy: 0.9525, Test Loss: 0.4209, Test Accuracy: 0.9314
Epoch 15/500 - Train Loss: 0.4562, Train Accuracy: 0.9325, Test Loss: 0.3961, Test Accuracy: 0.9349
Epoch 16/500 - Train Loss: 0.4206, Train Accuracy: 0.9425, Test Loss: 0.3745, Test Accuracy: 0.9353
Epoch 17/500 - Train Loss: 0.4101, Train Accuracy: 0.9350, Test Loss: 0.3589, Test Accuracy: 0.9410
Epoch 18/500 - Train Loss: 0.3881, Train Accuracy: 0.9500, Test Loss: 0.3457, Test Accuracy: 0.9423
Epoch 19/500 - Train Loss: 0.3880, Train Accuracy: 0.9275, Test Loss: 0.3386, Test Accuracy: 0.9392
Epoch 20/500 - Train Loss: 0.3871, Train Accuracy: 0.9425, Test Loss: 0.3239, Test Accuracy: 0.9471
Epoch 21/500 - Train Loss: 0.3566, Train Accuracy: 0.9475, Test Loss: 0.3181, Test Accuracy: 0.9480
Epoch 22/500 - Train Loss: 0.3473, Train Accuracy: 0.9400, Test Loss: 0.3189, Test Accuracy: 0.9436
Epoch 23/500 - Train Loss: 0.3195, Train Accuracy: 0.9650, Test Loss: 0.3243, Test Accuracy: 0.9427
Epoch 24/500 - Train Loss: 0.3004, Train Accuracy: 0.9750, Test Loss: 0.3124, Test Accuracy: 0.9462
Epoch 25/500 - Train Loss: 0.3247, Train Accuracy: 0.9475, Test Loss: 0.3036, Test Accuracy: 0.9484
Epoch 26/500 - Train Loss: 0.2722, Train Accuracy: 0.9800, Test Loss: 0.3040, Test Accuracy: 0.9462
Epoch 27/500 - Train Loss: 0.2818, Train Accuracy: 0.9700, Test Loss: 0.3042, Test Accuracy: 0.9458
Epoch 28/500 - Train Loss: 0.2806, Train Accuracy: 0.9725, Test Loss: 0.3059, Test Accuracy: 0.9406
Epoch 29/500 - Train Loss: 0.2619, Train Accuracy: 0.9700, Test Loss: 0.3052, Test Accuracy: 0.9414
Epoch 30/500 - Train Loss: 0.2640, Train Accuracy: 0.9725, Test Loss: 0.3162, Test Accuracy: 0.9419
Epoch 31/500 - Train Loss: 0.2705, Train Accuracy: 0.9675, Test Loss: 0.3175, Test Accuracy: 0.9388
Epoch 32/500 - Train Loss: 0.2886, Train Accuracy: 0.9575, Test Loss: 0.3280, Test Accuracy: 0.9318
Epoch 33/500 - Train Loss: 0.2538, Train Accuracy: 0.9700, Test Loss: 0.3120, Test Accuracy: 0.9427
Epoch 34/500 - Train Loss: 0.2420, Train Accuracy: 0.9850, Test Loss: 0.2999, Test Accuracy: 0.9414
Epoch 35/500 - Train Loss: 0.2255, Train Accuracy: 0.9825, Test Loss: 0.3052, Test Accuracy: 0.9379
Epoch 36/500 - Train Loss: 0.2388, Train Accuracy: 0.9750, Test Loss: 0.3043, Test Accuracy: 0.9436
Epoch 37/500 - Train Loss: 0.2330, Train Accuracy: 0.9800, Test Loss: 0.2906, Test Accuracy: 0.9467
Epoch 38/500 - Train Loss: 0.2537, Train Accuracy: 0.9700, Test Loss: 0.2848, Test Accuracy: 0.9506
Epoch 39/500 - Train Loss: 0.2075, Train Accuracy: 0.9850, Test Loss: 0.2871, Test Accuracy: 0.9493
Epoch 40/500 - Train Loss: 0.2071, Train Accuracy: 0.9850, Test Loss: 0.2896, Test Accuracy: 0.9484
Epoch 41/500 - Train Loss: 0.2362, Train Accuracy: 0.9800, Test Loss: 0.2865, Test Accuracy: 0.9467
Epoch 42/500 - Train Loss: 0.2410, Train Accuracy: 0.9750, Test Loss: 0.2944, Test Accuracy: 0.9462
Epoch 43/500 - Train Loss: 0.2102, Train Accuracy: 0.9925, Test Loss: 0.2884, Test Accuracy: 0.9471
Epoch 44/500 - Train Loss: 0.2130, Train Accuracy: 0.9875, Test Loss: 0.2900, Test Accuracy: 0.9471
Epoch 45/500 - Train Loss: 0.1986, Train Accuracy: 0.9925, Test Loss: 0.2914, Test Accuracy: 0.9449
Epoch 46/500 - Train Loss: 0.1979, Train Accuracy: 0.9850, Test Loss: 0.2938, Test Accuracy: 0.9441
Epoch 47/500 - Train Loss: 0.2199, Train Accuracy: 0.9850, Test Loss: 0.2850, Test Accuracy: 0.9506
Epoch 48/500 - Train Loss: 0.2113, Train Accuracy: 0.9825, Test Loss: 0.2819, Test Accuracy: 0.9532
Epoch 49/500 - Train Loss: 0.2153, Train Accuracy: 0.9800, Test Loss: 0.2854, Test Accuracy: 0.9493
Epoch 50/500 - Train Loss: 0.2202, Train Accuracy: 0.9800, Test Loss: 0.2927, Test Accuracy: 0.9445
Epoch 51/500 - Train Loss: 0.1909, Train Accuracy: 0.9925, Test Loss: 0.2915, Test Accuracy: 0.9471
Epoch 52/500 - Train Loss: 0.2069, Train Accuracy: 0.9850, Test Loss: 0.2817, Test Accuracy: 0.9506
Epoch 53/500 - Train Loss: 0.1900, Train Accuracy: 0.9875, Test Loss: 0.2867, Test Accuracy: 0.9506
Epoch 54/500 - Train Loss: 0.2030, Train Accuracy: 0.9850, Test Loss: 0.2826, Test Accuracy: 0.9528
Epoch 55/500 - Train Loss: 0.1967, Train Accuracy: 0.9850, Test Loss: 0.2863, Test Accuracy: 0.9467
Epoch 56/500 - Train Loss: 0.1835, Train Accuracy: 0.9875, Test Loss: 0.2892, Test Accuracy: 0.9471
Epoch 57/500 - Train Loss: 0.2131, Train Accuracy: 0.9850, Test Loss: 0.2863, Test Accuracy: 0.9458
Epoch 58/500 - Train Loss: 0.1688, Train Accuracy: 1.0000, Test Loss: 0.2798, Test Accuracy: 0.9493
Epoch 59/500 - Train Loss: 0.1817, Train Accuracy: 0.9950, Test Loss: 0.2817, Test Accuracy: 0.9524
Epoch 60/500 - Train Loss: 0.1958, Train Accuracy: 0.9875, Test Loss: 0.2796, Test Accuracy: 0.9489
Epoch 61/500 - Train Loss: 0.1786, Train Accuracy: 0.9925, Test Loss: 0.2813, Test Accuracy: 0.9480
Epoch 62/500 - Train Loss: 0.1856, Train Accuracy: 0.9850, Test Loss: 0.2854, Test Accuracy: 0.9467
Epoch 63/500 - Train Loss: 0.2052, Train Accuracy: 0.9800, Test Loss: 0.2780, Test Accuracy: 0.9528
Epoch 64/500 - Train Loss: 0.2024, Train Accuracy: 0.9850, Test Loss: 0.2803, Test Accuracy: 0.9497
Epoch 65/500 - Train Loss: 0.1854, Train Accuracy: 0.9900, Test Loss: 0.2793, Test Accuracy: 0.9502
Epoch 66/500 - Train Loss: 0.1676, Train Accuracy: 1.0000, Test Loss: 0.2798, Test Accuracy: 0.9480
Epoch 67/500 - Train Loss: 0.1744, Train Accuracy: 0.9900, Test Loss: 0.2868, Test Accuracy: 0.9449
Epoch 68/500 - Train Loss: 0.1712, Train Accuracy: 0.9875, Test Loss: 0.2878, Test Accuracy: 0.9467
Epoch 69/500 - Train Loss: 0.1742, Train Accuracy: 0.9975, Test Loss: 0.3065, Test Accuracy: 0.9432
Epoch 70/500 - Train Loss: 0.1785, Train Accuracy: 0.9950, Test Loss: 0.2981, Test Accuracy: 0.9458
Epoch 71/500 - Train Loss: 0.1857, Train Accuracy: 0.9900, Test Loss: 0.2876, Test Accuracy: 0.9480
Epoch 72/500 - Train Loss: 0.1726, Train Accuracy: 0.9950, Test Loss: 0.2851, Test Accuracy: 0.9445
Epoch 73/500 - Train Loss: 0.1880, Train Accuracy: 0.9925, Test Loss: 0.2924, Test Accuracy: 0.9445
Epoch 74/500 - Train Loss: 0.2012, Train Accuracy: 0.9825, Test Loss: 0.2948, Test Accuracy: 0.9436
Epoch 75/500 - Train Loss: 0.1732, Train Accuracy: 0.9925, Test Loss: 0.3001, Test Accuracy: 0.9432
Epoch 76/500 - Train Loss: 0.1812, Train Accuracy: 0.9875, Test Loss: 0.3048, Test Accuracy: 0.9414
Epoch 77/500 - Train Loss: 0.1738, Train Accuracy: 0.9950, Test Loss: 0.2972, Test Accuracy: 0.9432
Epoch 78/500 - Train Loss: 0.1852, Train Accuracy: 0.9900, Test Loss: 0.2836, Test Accuracy: 0.9458

Early stopping triggered at epoch 78
Best test loss: 0.2780
Best test accuracy: 0.9532
Plot saved as trained_models/Sweep_data run/metrics/loss.png
Plot saved as trained_models/Sweep_data run/metrics/metrics.png
