Using GPU 0: NVIDIA GeForce RTX 3090
Added data augmentation
Will run 1 Squeeze and Excitation experiments


================================================================================
EXPERIMENT 1/1
Add Squeeze and Excitation after each denseblock
================================================================================

Trainable parameters: 311,304 / 7,265,160 (4.28%)

Model architecture:
  Features: 16 layers
  Classifier input: 1024 features
  Classifier output: 8 classes
Epoch 1/500 - Train Loss: 2.1315, Train Accuracy: 0.1450, Test Loss: 2.0877, Test Accuracy: 0.1652
Epoch 2/500 - Train Loss: 2.0738, Train Accuracy: 0.1875, Test Loss: 2.0702, Test Accuracy: 0.1788
Epoch 3/500 - Train Loss: 1.9991, Train Accuracy: 0.2325, Test Loss: 2.0230, Test Accuracy: 0.2002
Epoch 4/500 - Train Loss: 1.9696, Train Accuracy: 0.2450, Test Loss: 1.9750, Test Accuracy: 0.2430
Epoch 5/500 - Train Loss: 1.9353, Train Accuracy: 0.3125, Test Loss: 1.9307, Test Accuracy: 0.2780
Epoch 6/500 - Train Loss: 1.8996, Train Accuracy: 0.3400, Test Loss: 1.8876, Test Accuracy: 0.3344
Epoch 7/500 - Train Loss: 1.8561, Train Accuracy: 0.3750, Test Loss: 1.8463, Test Accuracy: 0.3851
Epoch 8/500 - Train Loss: 1.8278, Train Accuracy: 0.4300, Test Loss: 1.8068, Test Accuracy: 0.4253
Epoch 9/500 - Train Loss: 1.7947, Train Accuracy: 0.4150, Test Loss: 1.7680, Test Accuracy: 0.4655
Epoch 10/500 - Train Loss: 1.7693, Train Accuracy: 0.4750, Test Loss: 1.7380, Test Accuracy: 0.4847
Epoch 11/500 - Train Loss: 1.7125, Train Accuracy: 0.5425, Test Loss: 1.7051, Test Accuracy: 0.5192
Epoch 12/500 - Train Loss: 1.6813, Train Accuracy: 0.5575, Test Loss: 1.6698, Test Accuracy: 0.5551
Epoch 13/500 - Train Loss: 1.6658, Train Accuracy: 0.5950, Test Loss: 1.6363, Test Accuracy: 0.5791
Epoch 14/500 - Train Loss: 1.6342, Train Accuracy: 0.6175, Test Loss: 1.5989, Test Accuracy: 0.6141
