Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.0936, Train Accuracy: 0.1800, Test Loss: 2.0722, Test Accuracy: 0.1757
Epoch 2/500 - Train Loss: 1.8647, Train Accuracy: 0.3425, Test Loss: 1.8515, Test Accuracy: 0.3409
Epoch 3/500 - Train Loss: 1.6681, Train Accuracy: 0.5050, Test Loss: 1.6361, Test Accuracy: 0.4764
Epoch 4/500 - Train Loss: 1.4641, Train Accuracy: 0.6575, Test Loss: 1.4620, Test Accuracy: 0.5651
Epoch 5/500 - Train Loss: 1.3168, Train Accuracy: 0.7375, Test Loss: 1.3046, Test Accuracy: 0.6254
Epoch 6/500 - Train Loss: 1.1541, Train Accuracy: 0.7900, Test Loss: 1.1421, Test Accuracy: 0.7229
Epoch 7/500 - Train Loss: 1.0092, Train Accuracy: 0.8250, Test Loss: 1.0443, Test Accuracy: 0.7434
Epoch 8/500 - Train Loss: 0.9099, Train Accuracy: 0.8525, Test Loss: 0.9488, Test Accuracy: 0.7662
Epoch 9/500 - Train Loss: 0.8413, Train Accuracy: 0.8550, Test Loss: 0.8348, Test Accuracy: 0.8068
Epoch 10/500 - Train Loss: 0.8139, Train Accuracy: 0.8525, Test Loss: 0.7490, Test Accuracy: 0.8400
Epoch 11/500 - Train Loss: 0.6854, Train Accuracy: 0.8800, Test Loss: 0.6658, Test Accuracy: 0.8619
Epoch 12/500 - Train Loss: 0.6607, Train Accuracy: 0.8925, Test Loss: 0.5780, Test Accuracy: 0.8938
Epoch 13/500 - Train Loss: 0.6185, Train Accuracy: 0.8875, Test Loss: 0.5552, Test Accuracy: 0.8947
Epoch 14/500 - Train Loss: 0.5763, Train Accuracy: 0.9025, Test Loss: 0.5145, Test Accuracy: 0.9038
Epoch 15/500 - Train Loss: 0.5515, Train Accuracy: 0.8775, Test Loss: 0.4790, Test Accuracy: 0.9126
Epoch 16/500 - Train Loss: 0.4886, Train Accuracy: 0.9150, Test Loss: 0.4654, Test Accuracy: 0.9122
Epoch 17/500 - Train Loss: 0.5019, Train Accuracy: 0.9150, Test Loss: 0.4336, Test Accuracy: 0.9183
Epoch 18/500 - Train Loss: 0.4483, Train Accuracy: 0.9250, Test Loss: 0.4202, Test Accuracy: 0.9205
Epoch 19/500 - Train Loss: 0.4512, Train Accuracy: 0.9275, Test Loss: 0.4279, Test Accuracy: 0.9165
Epoch 20/500 - Train Loss: 0.4213, Train Accuracy: 0.9325, Test Loss: 0.4102, Test Accuracy: 0.9205
Epoch 21/500 - Train Loss: 0.4313, Train Accuracy: 0.9225, Test Loss: 0.3946, Test Accuracy: 0.9231
Epoch 22/500 - Train Loss: 0.3488, Train Accuracy: 0.9550, Test Loss: 0.3845, Test Accuracy: 0.9213
Epoch 23/500 - Train Loss: 0.3595, Train Accuracy: 0.9550, Test Loss: 0.3699, Test Accuracy: 0.9266
Epoch 24/500 - Train Loss: 0.3421, Train Accuracy: 0.9525, Test Loss: 0.3591, Test Accuracy: 0.9292
Epoch 25/500 - Train Loss: 0.3192, Train Accuracy: 0.9475, Test Loss: 0.3699, Test Accuracy: 0.9257
Epoch 26/500 - Train Loss: 0.3741, Train Accuracy: 0.9325, Test Loss: 0.3893, Test Accuracy: 0.9143
Epoch 27/500 - Train Loss: 0.3385, Train Accuracy: 0.9525, Test Loss: 0.3916, Test Accuracy: 0.9130
Epoch 28/500 - Train Loss: 0.3150, Train Accuracy: 0.9725, Test Loss: 0.3621, Test Accuracy: 0.9257
Epoch 29/500 - Train Loss: 0.3089, Train Accuracy: 0.9600, Test Loss: 0.3514, Test Accuracy: 0.9296
Epoch 30/500 - Train Loss: 0.3217, Train Accuracy: 0.9425, Test Loss: 0.3475, Test Accuracy: 0.9314
Epoch 31/500 - Train Loss: 0.2840, Train Accuracy: 0.9675, Test Loss: 0.3526, Test Accuracy: 0.9279
Epoch 32/500 - Train Loss: 0.2877, Train Accuracy: 0.9625, Test Loss: 0.3442, Test Accuracy: 0.9301
Epoch 33/500 - Train Loss: 0.2713, Train Accuracy: 0.9700, Test Loss: 0.3430, Test Accuracy: 0.9314
Epoch 34/500 - Train Loss: 0.3053, Train Accuracy: 0.9625, Test Loss: 0.3377, Test Accuracy: 0.9340
Epoch 35/500 - Train Loss: 0.2436, Train Accuracy: 0.9800, Test Loss: 0.3609, Test Accuracy: 0.9231
Epoch 36/500 - Train Loss: 0.2609, Train Accuracy: 0.9750, Test Loss: 0.3669, Test Accuracy: 0.9244
Epoch 37/500 - Train Loss: 0.2617, Train Accuracy: 0.9700, Test Loss: 0.3413, Test Accuracy: 0.9318
Epoch 38/500 - Train Loss: 0.2790, Train Accuracy: 0.9650, Test Loss: 0.3531, Test Accuracy: 0.9257
Epoch 39/500 - Train Loss: 0.2632, Train Accuracy: 0.9600, Test Loss: 0.3375, Test Accuracy: 0.9344
Epoch 40/500 - Train Loss: 0.2596, Train Accuracy: 0.9725, Test Loss: 0.3460, Test Accuracy: 0.9292
Epoch 41/500 - Train Loss: 0.2317, Train Accuracy: 0.9800, Test Loss: 0.3350, Test Accuracy: 0.9349
Epoch 42/500 - Train Loss: 0.2301, Train Accuracy: 0.9850, Test Loss: 0.3440, Test Accuracy: 0.9292
Epoch 43/500 - Train Loss: 0.2294, Train Accuracy: 0.9725, Test Loss: 0.3595, Test Accuracy: 0.9222
