Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 1.2490, Train Accuracy: 0.6525, Test Loss: 1.2208, Test Accuracy: 0.7338
Epoch 2/500 - Train Loss: 0.5328, Train Accuracy: 0.9225, Test Loss: 0.5374, Test Accuracy: 0.9152
Epoch 3/500 - Train Loss: 0.4482, Train Accuracy: 0.9475, Test Loss: 0.5125, Test Accuracy: 0.9178
Epoch 4/500 - Train Loss: 0.4315, Train Accuracy: 0.9625, Test Loss: 0.4937, Test Accuracy: 0.9279
Epoch 5/500 - Train Loss: 0.4161, Train Accuracy: 0.9525, Test Loss: 0.5114, Test Accuracy: 0.9270
Epoch 6/500 - Train Loss: 0.3876, Train Accuracy: 0.9675, Test Loss: 0.5008, Test Accuracy: 0.9279
Epoch 7/500 - Train Loss: 0.3614, Train Accuracy: 0.9875, Test Loss: 0.4904, Test Accuracy: 0.9257
Epoch 8/500 - Train Loss: 0.3619, Train Accuracy: 0.9825, Test Loss: 0.5019, Test Accuracy: 0.9191
Epoch 9/500 - Train Loss: 0.3611, Train Accuracy: 0.9875, Test Loss: 0.4999, Test Accuracy: 0.9196
Epoch 10/500 - Train Loss: 0.3610, Train Accuracy: 0.9825, Test Loss: 0.5628, Test Accuracy: 0.8955
Epoch 11/500 - Train Loss: 0.3358, Train Accuracy: 0.9925, Test Loss: 0.5056, Test Accuracy: 0.9148
Epoch 12/500 - Train Loss: 0.3603, Train Accuracy: 0.9900, Test Loss: 0.5194, Test Accuracy: 0.9183
Epoch 13/500 - Train Loss: 0.3529, Train Accuracy: 0.9875, Test Loss: 0.4962, Test Accuracy: 0.9235
Epoch 14/500 - Train Loss: 0.3568, Train Accuracy: 0.9800, Test Loss: 0.5043, Test Accuracy: 0.9174
Epoch 15/500 - Train Loss: 0.3410, Train Accuracy: 0.9925, Test Loss: 0.5070, Test Accuracy: 0.9183
Epoch 16/500 - Train Loss: 0.3300, Train Accuracy: 0.9975, Test Loss: 0.5291, Test Accuracy: 0.9130
Epoch 17/500 - Train Loss: 0.3173, Train Accuracy: 1.0000, Test Loss: 0.5134, Test Accuracy: 0.9143
Epoch 18/500 - Train Loss: 0.3443, Train Accuracy: 0.9900, Test Loss: 0.5225, Test Accuracy: 0.9113
Epoch 19/500 - Train Loss: 0.3254, Train Accuracy: 1.0000, Test Loss: 0.4813, Test Accuracy: 0.9261
Epoch 20/500 - Train Loss: 0.3277, Train Accuracy: 0.9950, Test Loss: 0.4803, Test Accuracy: 0.9318
Epoch 21/500 - Train Loss: 0.3226, Train Accuracy: 0.9925, Test Loss: 0.5421, Test Accuracy: 0.9008
